GeneID	ACF001	ACF002	ACF004	ACF005	ACF006	ACF007	ALI001	ALI002	ALI003	ALI004	ALI006	ALI007
ALDH7A1P3	0	0	6.146133756	0	0	0	0	0	12.04895953	0	0	0
ALDH8A1	0	0	0	3.997102569	1.355590237	3.01515924	0	0	0	0	4.508927726	0
ALDH9A1	13.10420336	5.059739636	0	6.769382646	0	0	1.42271658	8.542546367	0	11.41940613	0	3.087160576
ALDOA	0	0	0.871925055	0	0	0	0	0	0	0.521408097	0	0
ALDOAP1	0	0	0	0	0	0	0	0	0	4.323349114	0	0
ALDOB	1.790292341	1.176346481	0	5.813223625	0.889372494	19.79511675	37.78574445	2.087337419	9.282234995	37.96494155	1.524951633	7.698813474
ALDOC	5.760111405	2.140342965	0	2.134643872	4.160031185	0	0	6.887215282	7.220459569	18.34781569	0	0
ALG1	0.189262077	1.725331878	8.282824594	0.089621762	3.506187476	11.35635458	0	1.301200498	7.275521538	1.43985459	0.055317633	1.883371984
ALG10	0	0	0	0	1.034663205	0	0	0.017596605	0	0	0	0
ALG10B	1.170222286	0.191409017	1.278766761	0	1.285061149	5.417067476	0	0	0	0	0.216021013	0
ALG11	0.048379273	0	0	11.40876299	0	0	0	0.536473491	0	0	0	0
ALG12	5.642958384	19.4855185	0	0	2.855193307	0	0	0	7.886530199	8.919920407	32.34514005	18.84792773
ALG13	0	0	0	5.797519591	3.348763959	0.034184661	0	1.150752652	0	2.528150604	0	1.232833681
ALG14	15.73173119	3.210716939	0	39.02641959	1.020632767	0	0	0	5.375865009	0.10717858	0	0.146034086
ALG1L	0	0	0	0	7.172168086	0.108357484	0	2.745961335	8.775494377	0	0	5.057150609
ALG1L12P	0	0	0	0	1.876597234	0	0	0.010472257	0	0	0	0
ALG1L2	0	7.004598152	0	0	12.80320083	0	0	5.396292176	0	0	0.449163196	0
ALG1L3P	0	0	3.589694532	2.256390093	0.348108905	0	0	0.006907037	0	0.525994113	0	1.200928321
ALG1L5P	0	1.683015093	1.724379554	0	0	0	0	0.219619672	0	0	0	0
ALG1L6P	0.038147198	0	0	2.709591245	1.658175276	0	0	0.626056154	0	0.034825625	0	0
ALG1L7P	0.037626693	0	0	0	0	0	0	0.317101705	5.934605779	2.438881413	0	0.046803526
ALG1L8P	0	0	0	1.571643445	1.202238672	0	0.040037726	0.0817863	0.338771307	0.014027707	0	0
ALG1L9P	0	0	0	0	0	0	0	0	0	0	0	12.34616067
ALG2	0	0	4.373282666	17.69347672	0.051560906	25.02488717	0	2.854311787	0	2.653109114	4.222795237	0
ALG3	29.361941	52.92494114	37.03978696	7.464164655	6.62140274	37.87613579	0.201335416	0.514092592	29.22260313	8.323758146	20.0546053	24.70112914
ALG5	6.848616091	2.731958507	11.07959881	12.19771379	4.506673763	20.01855421	18.37791	6.936946928	11.61490585	7.185467427	0	5.594524932
ALG6	0.036811876	3.912566103	1.011575088	10.45897398	0	0	11.51034153	0	5.681227986	0.336065735	0	1.923179238
ALG8	0	7.851834705	0	12.88930306	9.491368103	10.4764257	0	0	3.432620717	0	1.835935616	0
ALG9	0	2.576998934	0	0	0.407142861	1.967458704	0	2.223926473	1.569828698	1.056296123	2.367268032	0.791579635
ALK	0	0	0	0	1.193073275	1.533055171	0	0.439283162	5.609898114	0.271239647	0	0
ALKBH1	0	0	0	0	0	14.29907991	0.125084982	1.022059826	0	1.490051765	0	0.776268617
ALKBH2	27.78352526	0	35.92659679	0	0	86.19597944	0.13506461	1.793354242	0	4.921439831	0	0
ALKBH3	0	0	8.210513928	0	0	0	0	9.436804636	4.560532462	0	0	1.180558538
ALKBH4	11.11628412	13.16413211	0.08931897	10.80489431	23.14276378	14.20249356	0	5.268063451	24.70689995	0	13.33830452	10.84363333
ALKBH5	21.24827807	30.38937973	7.502793449	11.9098292	79.52613592	16.86621784	46.98572918	56.56489631	7.231714868	34.70551038	40.93833464	43.42162372
ALKBH6	7.453499345	18.13668069	7.020984669	20.27570681	5.859345109	0.092986646	39.77242836	1.793706831	55.00074144	23.16427025	4.032567081	8.285031579
ALKBH7	172.9468134	119.6068265	190.8688669	162.1142538	85.39460295	162.1429311	14.69748533	88.95246402	113.3706608	115.585858	154.9987609	121.3061594
ALKBH8	0	0	0	1.300363952	0.587359477	0	0	1.015038976	0	0	6.688577832	0
ALLC	0	0.854036566	0	25.13143067	0	0	0	0	0	0	5.873469319	0
ALMS1	0	0	0	0	0.870439845	0	0	0	0	0	0	0
ALMS1-IT1	0	3.537680843	0	0	0	0	0	0	0	0	0	5.943570759
ALMS1P	0	0	0	0	4.487396978	0	1.012350273	0	12.12390401	0	7.630993004	0
ALOX12	0	1.733629941	0	1.495216339	40.22821021	13.39216703	0	5.415515609	0	3.651344231	3.783885624	4.713222254
ALOX12B	0	3.545152038	6.738869936	0	0	0	11.43725178	0	0	0	0	0
ALOX12P1	0	0	0.994659574	1.961649785	0.253618565	0	0	0	0.511253817	0.213063727	0	0.012096076
ALOX12P2	0	0	0	2.165362796	1.002196482	0	0	1.531158914	0	0	0	0
ALOX15	0	4.942768446	0	0	1.579052744	0	0	0	0	1.603925055	0	11.15702593
ALOX15B	0	5.452501494	0.06975167	0	2.752063354	0.053580302	0	1.884728556	0	0	10.1758782	0
ALOX15P1	0	0	0	0	0	0	0	15.80824521	0	0.168582975	0	0
ALOX15P2	0	0	0	0	0.660573845	0	0	0.006553421	0	0.148370681	0	1.764301794
ALOX5	8.964144649	45.08546487	7.175406816	36.06945231	16.30820518	0	0	38.51448142	0	41.62584201	0	5.484803054
ALOX5AP	26.800816	0	0.308794677	5.746895075	10.42509411	0.118601549	0	4.171901189	3.773442148	16.34224399	14.01136585	0
ALOXE3	0	0	5.298005825	0	0	0	0	0	2.354223159	0.800384522	0	3.089886947
ALOXE3P1	0	0	0	0	0	0	0	0	0	0	0	1.887347077
ALPI	0	8.771667232	15.89856643	16.17683353	5.59046595	13.63931767	0.063400917	0.021585169	0	0	0.085341007	1.93704193
ALPK2	1.495299119	1.204003864	0	0	0.749158147	3.048772752	4.228319415	0.180886256	2.449498642	0.403324899	0	1.183629962
ALPK3	0.920721775	0.932599012	0.312358672	1.001166291	1.305824693	0.906443056	0	1.487353958	2.872384246	2.708446015	0.797360331	0.919050277
ALPL	9.894921731	7.279234768	0	27.29852642	22.4108703	4.428506916	0	17.00455644	10.29576475	13.35364188	0	4.281116362
ALPP	0	0	8.325823983	1.106783438	5.913048574	2.63943259	4.229307778	3.052565975	10.57047193	0.039514391	0	0
ALPPL2	0	0	4.025907512	0	0.030897263	15.63771411	0.129649029	0.088279359	0	0	0	0
ALS2	0	0.825040926	3.888590042	4.331977608	1.615116684	0.799351811	0	0.978633733	2.129497136	4.929114703	0.40894108	0
ALS2CL	3.274597063	9.091899987	17.11245006	9.457129531	1.284854864	1.118280026	15.89297457	0	15.98934373	5.091953798	7.856643833	16.49439861
ALS2CR11	0	0	0	6.117180033	0.66172992	0	0	0.221866482	0	0	0	1.541957175
ALS2CR12	3.205577452	0	0	0	3.713166453	0	0	0	0	0	0	0
ALX1	0	0	0	0	1.366645376	0	0	0	0	1.390982036	0	0
ALX3	0	0	0	0	0	1.870742837	0	0	0	0	0	0
ALX4	0	0.0141109	0	0	1.029128704	0	0	0	0	0	0	2.880446202
ALYREF	67.98522675	31.14737336	65.96918342	64.60070609	66.52115943	97.23716117	37.43370467	53.83797571	100.9110429	46.67827452	53.56178984	70.63603506
AMACR	0	0	0	0	8.919575262	0	0	3.628974291	0	0.506955963	0	0
AMBN	0	0	0	2.464307628	0.884837144	0	0	0	0	0	0	0
AMBP	0	6.34683468	6.737602695	0	0	0	0	8.559558009	0	0	13.35461786	0
AMBRA1	0	9.245155073	0	0	1.365139606	3.949391349	0	7.966904333	5.195934024	2.455350981	0	0
AMD1	4.856436878	0	0	0	0	0	0	0	0	0	0	0
AMD1P1	0	0	0	0	0	30.93600996	0	0	0	0	0	0
AMDHD1	0	0	0	0	2.020241264	0	0	0	0	0	3.056454612	0
AMDHD2	29.03664792	25.17778539	40.7713789	16.29605837	13.20778407	4.764390393	13.46620828	9.38128637	17.73213913	33.59906579	14.56385171	6.24269351
AMELX	0	0	0	0	0	0	0	0	0	0	0	16.63739233
AMELY	0	0	0	0	0	0	0	1.57851639	0	0	0	0
AMER1	1.631446721	1.6078303	0.022438178	0	1.259501694	0.792859011	0	0.573695589	0	1.489392546	0	0.767859435
AMER2	0	0.007273001	0	0.265966629	0	4.404831336	0	0.186847571	0	0.331157052	0	0
AMER3	0	0	0	0	0	0	0.310311591	0	3.197895102	0	0	0.024689384
AMFR	5.763874842	11.12697641	0.362327525	12.13772503	26.90705876	23.81664926	4.417277013	23.77641718	11.96029323	15.87885805	0	23.19587865
AMH	0	0	0	0	0	0	0	0	0	6.905051724	0	0
AMHR2	0	0	4.474290672	0	2.605818441	0	0	3.131761192	7.00387542	0	0	0
AMICA1	33.1661211	35.83158128	41.31024524	39.47533146	32.63214083	94.21289408	34.23220173	27.6080642	47.50680808	55.23737242	58.55587483	24.94815996
AMIGO1	0	0	0	0	6.049861651	1.648998308	0	4.610979887	0	0	3.258569012	3.123391923
AMIGO2	9.575362938	0	4.626625163	15.84696239	0	0	0.588052154	1.47293961	0.05467788	0.971290219	0	6.095718467
AMIGO3	0	2.413562078	15.48965845	2.965780727	2.074233483	0	0.163195497	0	7.718577529	0.648012081	0	0
AMMECR1	1.860063906	1.059782951	0	4.907319236	0.44001584	0	0	0	0	1.475732766	0	0.192809815
AMMECR1L	1.041702706	1.327318897	0	4.661497756	6.565678113	0	18.35566322	1.905972662	2.075843129	7.037392805	2.466202873	3.207018857
AMN	318.8795326	214.5477188	693.6602394	286.2241646	30.73402543	338.901984	284.821596	10.78218687	403.3385978	78.14454294	247.3902607	375.0394496
AMN1	4.816022051	3.758391567	4.819873455	8.51402877	1.26269746	0	0	2.919442934	1.905803517	0	0	0
AMOT	3.033739005	3.771254447	0	0	0	0	0.126142267	0	0	0	0	1.445224717
AMOTL1	2.123602241	1.851329961	6.02082708	3.917902132	1.978035979	0	0	1.449605146	4.560368503	9.26545069	3.796674323	2.984586845
AMOTL2	1.585850925	1.955976942	0	8.307407651	0.538542749	0.029058327	0	0.934222308	2.311308664	4.524271533	10.99395982	5.239789317
AMPD1	0	2.211043722	16.1347464	4.247855576	0	0.120917408	25.25500596	0	0	0	3.254800358	0
AMPD2	26.57622163	14.4349249	16.32117772	1.115462684	16.1841954	6.976940335	33.168601	21.66055132	3.482830583	15.9082592	17.42439474	12.17133155
AMPD3	0.027742641	9.43219473	0	1.339978587	9.922932657	3.904067087	20.13223623	4.577619279	3.19940775	2.63401005	10.11957751	4.417131162
AMPH	0	0	0	0	0.560646698	0	0	1.012295553	0	0	0	0
AMT	10.9327929	5.954645847	8.087139079	4.323090076	3.39446143	0	0	0	14.6229062	8.900446112	6.720313646	0
AMTN	11.59515554	2.453445006	0	0	0	0	0	0	0	0	0	0
AMY1B	0.135030288	3.441063409	0.103071564	0	0	0	0.263883034	0	0	0	0.1184002	0.083981517
AMY1C	2.868812849	0.041467837	0	0	0	0	0.260761837	0	0	0	3.041993966	0
AMY2B	0	0	0	7.862890563	0	0.129816325	20.11890388	0	3.942514144	0	0	1.652360701
AMYP1	0	0	0	4.800007954	0	0	0	0.401442157	0	0	0	0
AMZ1	0	0	0	3.666812704	0	0	0	0	0	0.409813282	6.740646815	0
AMZ2	8.022163061	9.933431936	0	0.178066673	18.91418087	35.4255639	4.654203689	0.027799081	11.05421041	17.27924408	12.19988489	12.70725187
AMZ2P1	3.605253772	0	3.412441355	0	0	1.226089169	0	0	4.402315951	0	0	0
ANAPC1	0.110234752	0.469828492	2.139676723	1.118566031	0	3.028674177	0	0	0	0	0	0
ANAPC10	0	0	0	0.210616495	0	0	0	4.767691833	3.394438061	5.346315995	0	2.950691112
ANAPC10P1	0	1.116480252	0	9.781853191	0	0	0	0	0	0	0	0
ANAPC11	241.1753662	108.8667091	153.9843974	81.75152068	150.9318793	238.1638106	13.49541444	67.57286203	165.0280764	39.25908012	148.2602118	101.1266344
ANAPC13	14.75370838	2.386764447	0	0	0	0	30.10510975	3.376637547	6.283948854	5.904248035	9.333303963	7.709521526
ANAPC15	33.51412328	79.73402461	81.58603315	36.02925679	27.13896052	41.02823642	20.20904233	10.04419347	46.08507149	10.64656861	42.68997007	12.53454796
ANAPC16	26.7030813	16.01385863	24.78875446	24.30168539	14.1420123	4.689064606	16.30766095	11.08863199	7.665780547	15.17275116	19.39003159	26.51204025
ANAPC1P1	0	3.048623612	0	4.180695804	0.652663246	8.792252272	0	0.031079718	0	0	0	0
ANAPC2	29.64439943	20.22524651	35.01234139	15.53928501	51.99972743	1.347445377	28.62199181	18.02121752	27.74890255	15.3148267	26.35614772	67.11715772
ANAPC4	0	1.541107327	3.491236816	8.754455411	1.225749265	0.084689098	6.586070053	0.640646132	4.980704073	2.197628694	12.53792663	0
ANAPC5	25.19675466	38.60916308	29.58958826	18.53521439	33.34766901	26.38837026	16.07484967	23.17013681	18.27953388	22.91649529	10.2799339	31.106818
ANAPC7	2.200661111	3.723525805	14.12286908	11.23135804	3.365741849	52.42690918	0.106188728	7.248576112	10.98928421	4.464542234	20.86860885	2.68669147
ANG	9.951798539	0	22.47921646	39.81582469	0	95.38854717	227.0292415	0	42.71103079	9.363390898	14.95911926	41.43161494
ANGEL1	0	2.3827615	6.543728026	2.229840023	0.862237315	22.93836469	0	0	7.115851912	0.771602349	1.905693131	1.76473543
ANGEL2	0	0	0	0	5.142575468	0	5.462591086	4.458820893	2.385011255	2.092197861	0.045670424	1.295765195
ANGPT1	3.775992208	0	0	0	1.190150035	0	0	0.190325658	2.862345419	0	0	3.344779785
ANGPT2	1.907309226	0	0	0	0.073109842	1.877730331	0	0.062666619	0	0	0	0
ANGPT4	0	0	0	0	0	9.013667065	0.552489837	1.199124814	0	0	0	0
ANGPTL1	0	0	0	13.52222046	0	0	0	0	2.611400742	0	0	0.043530183
ANGPTL2	7.052308363	0	2.121450555	10.1665502	0	0	0	1.725846636	6.245309893	3.742428775	15.65739895	0.043213334
ANGPTL3	0	1.515943846	0	1.67265611	0	0	0	0	0	0	0	2.510737168
ANGPTL4	4.375271131	5.241856715	0	0	4.173798689	0	0	0	0	0	0	7.493108195
ANGPTL5	0	0	0	0	0.455578055	0	0	0	0	1.291710092	0	0
ANGPTL6	14.56285879	10.50903461	1.695683552	0	0	0	0.080394002	2.080161957	0	0	16.66504899	2.993517217
ANGPTL7	0	0	0	0	0	0	0	2.09112213	0	1.038883381	0	0
ANHX	0	0	2.020337941	0.144615264	0	0.059689951	0	0	19.16367739	0	0	0
ANK1	0	0.295517921	0	0	1.673029574	5.896657511	2.233717439	0.581543991	0	0.657655632	0.859057857	0
ANK3	0.780137093	0.743204999	3.09435127	0.952897332	1.195255718	0	0.90240142	0.003233971	1.261247139	0.133123101	0.498658235	2.50310317
ANKAR	0	3.423350264	0	0	2.233558664	0	4.027164233	0.710462924	0	0.667002205	0	3.600289169
ANKDD1A	0	2.752877714	0	3.741117821	3.518393536	0	0	0.460159706	8.86483149	0.036426932	0	5.608507156
ANKDD1B	0	0	0	9.670862421	0	0	0	0	1.154534576	0	0	0
ANKEF1	7.692911812	0	1.932612045	0	0.645003601	0	0	1.958079128	0	1.274228	0	0
ANKFN1	0	0	1.990671117	0	0	0	0.283138947	0	0	0	5.825692723	0
ANKFY1	8.013346889	3.043244347	5.687312336	2.246507127	5.561454336	0.017831651	3.902640696	3.33180211	2.501427582	2.706912516	2.373255922	9.589452348
ANKH	2.721665684	1.644666875	0	0.386639225	0	0.017731705	1.851736303	2.032140929	6.103122704	1.090499936	0.795490076	7.184691971
ANKHD1	0	0.009382092	1.774395592	0.214433775	0.149972556	0	7.689318139	0.261117264	0	0.110242315	0.529423594	0.375521296
ANKHD1-EIF4EBP3	17.15212977	6.115723731	12.0941993	15.6248227	2.288936152	8.279308639	6.293389636	3.803969095	2.697173565	6.757372628	11.67727472	10.40885977
ANKIB1	5.162882292	6.265796354	0.031153681	2.667046964	4.219739963	0	4.812151505	4.525750715	0.20765186	4.527039217	5.7974626	1.066113667
ANKK1	0	0	0	0	0	0	0	4.02589285	8.441378804	0	0	0
ANKLE1	0	1.390164788	0	0	6.130139876	6.918951959	0.050240006	0.222358093	0	0	0	3.309727778
ANKLE2	15.03143356	10.31170608	14.49101106	7.592398661	0	4.994434142	1.051704312	1.098868111	11.80210631	1.67720774	10.49533584	7.409739382
ANKMY1	10.50786101	6.908837893	0	9.850082156	0.022194059	0	0	3.5511084	3.697512888	4.568054806	1.002855154	11.55906898
ANKMY2	7.868117121	0	0	25.25271168	3.106438635	0	0	2.735951814	0	5.276416181	8.432225936	6.343480636
ANKRA2	3.669715316	4.070564411	0	0	0.911511429	8.342145899	0	4.407381126	2.77670593	7.52502859	0	0
ANKRD1	0	0	0	0	0	0	0	0	0	0	0	9.852640137
ANKRD10	12.43319347	29.21732731	24.52936402	19.15709203	12.23422075	55.68610095	23.23845176	7.551065954	30.16929458	20.60571188	15.51430449	40.09144949
ANKRD11	0	0	0	0	1.823561007	0	2.791911189	0	0	0.398517861	1.507863974	1.990973402
ANKRD12	0	0	0	0	1.800574031	0	0	0	0	0.789148486	0	0
ANKRD13A	13.28773263	6.642696084	10.74799609	11.71335591	10.63409096	0.223139434	0	25.43221615	5.05565679	18.78961301	10.06622588	21.73556705
ANKRD13B	6.804964785	1.628654864	0	0	1.262844073	4.815641529	0	0.121429329	0	6.319550386	0	0
ANKRD13C	0.832103004	0.598857915	0.802310364	0	4.41923002	0.077037639	0	3.535442667	1.745437182	7.216672148	3.494508685	5.71999048
ANKRD13D	25.90151838	18.42380755	46.0191582	12.68815161	19.79306743	32.07683731	45.308982	14.63334615	57.08702715	19.41639057	50.31779493	32.07980626
ANKRD17	1.326650372	1.030728111	1.869528302	0.036243011	0.776281028	4.487790934	2.094029058	4.911247164	0	5.904285969	0	0
ANKRD18A	0	0	0	4.081105332	0.48476204	0	6.224425721	0	0	0	4.490388678	0
ANKRD18B	0	0	1.153748688	8.159401028	1.238931322	0	0	0.01340857	0	0	0	0
ANKRD18DP	0	0	0	0	0	21.95168519	0	0.512992359	0	1.290471541	0	0
ANKRD18EP	7.791653343	0	0	2.037203464	0	0	0	0	0	0	0	0
ANKRD19P	0	1.872253981	0	8.71114206	3.006155029	0	0	0	0	0	0	0
ANKRD2	0	0	0	9.719421443	0	0	0	0	0	0	0	0
ANKRD20A1	0	0	0	0	0.526740693	0	0	0	0	0	0	0
ANKRD20A11P	0	0	0	0	6.40388806	0	0	0	0	0	0	0
ANKRD20A16P	2.57922234	0	0	0.091600939	2.042061039	0	0	0.743619997	0.874846079	0.412062517	2.148491452	0
ANKRD20A17P	0.031999184	0	0	0.181831879	0.437150858	0	0	0.780639482	4.612864513	0	0	0
ANKRD20A18P	0	0	0	1.375537627	0	0	0	0	0	0	0	0
ANKRD20A19P	0.024351027	0	0	4.289533908	0	5.111619706	0	0	0	0	0	0
ANKRD20A2	0.035344014	0	0	6.928928763	0.021947529	0	0	0	0	0	0.061982218	0
ANKRD20A20P	0	0.003039254	0.007464951	0.027785642	0.248984848	0.258041789	0.070076276	0.292800628	0	0	0.017150254	0
ANKRD20A3	0	0	0	2.063398548	0	0	0.041138	0	3.695014256	0.028826402	0	0
ANKRD20A4	0	0	0	1.303223249	0	0	0	0	0	0.837498362	0	0
ANKRD20A5P	0	0	0	0	0	6.438077289	2.13702309	0.534534256	1.987032801	0	0	0
ANKRD20A7P	0	0.241443355	0	1.404669374	0	0	0	1.33141301	9.34291546	0	0	0
ANKRD20A9P	0	0	0.010085742	0.234628805	0	0	0	0	0	0	0	0
ANKRD22	0.965097311	0.599858379	2.091220151	26.44732359	0	0.255561642	1.054561165	0	1.636756135	1.278963664	4.422274219	0.309800359
ANKRD23	0	0	19.37010888	0.136549966	4.148346465	0	18.72193232	0.937976735	0	7.458915205	0	0
ANKRD24	9.989366935	1.962695974	0	4.140801717	0	6.872070328	8.228002555	1.104345186	3.089627988	1.053323917	0	5.136455082
ANKRD26	0	0.672451416	2.571872372	0.878246389	0.268728069	0	0	0.239939757	0	0.112878574	2.249648047	4.517889746
ANKRD26P1	2.087467253	0	2.072979066	0	2.164614913	0	0	0.557343651	0	0	1.315029239	0
ANKRD26P2	0	0.194419397	0.617978539	1.045548468	0.348483835	0	0	0.059169783	0.631903768	0	0	0
ANKRD26P3	0	0	0	0	0.599751864	6.053740098	0	0	3.727869175	0	0	0
ANKRD27	0	1.78405755	0	0	1.782382823	0	0	6.77366152	3.780914616	5.368002961	0	0
ANKRD28	0.144742809	5.008063617	1.424033308	0.411242628	1.687760989	0.056580132	1.320030759	0.164070781	1.963811755	1.409490005	3.017793392	1.080266143
ANKRD29	9.004097515	0	0	0	0.203318665	32.82931559	29.78923039	0	0	0	0	0
ANKRD30A	0	0	0	0.077556536	0.593273666	0	2.773964456	0	0	0	0	0
ANKRD30B	0	0	0	0	0	0	10.11108112	0.035733941	0	0	0	1.235933146
ANKRD30BL	0	0	0	10.61594943	0	0	0	0	0	0	0	0
ANKRD30BP1	0	0.391497008	0	0	0.049110431	0.526661174	1.015649963	0	0	0	0.326919732	0.108915621
ANKRD30BP2	0	0	5.208505485	0.72184969	1.329748073	0	0	0	0	0	0	0
ANKRD30BP3	0	0	0	0	0.99694228	0	0	0	0	0	0	0
ANKRD31	0	0	1.914542348	3.095811246	0.459589109	2.579701586	0	0	0.8716665	0	0	0
ANKRD32	2.803156419	1.153528124	0.973937162	2.526610467	1.740672569	0	0.02518653	0.437319082	0	0.864792055	0	1.058070302
ANKRD33	0	0	0.097002322	0	0	0	0	0	8.728555014	0	0	0
ANKRD33B	0	1.239636409	0.020298461	1.095530737	3.748444161	0.467772744	0	4.204979587	1.420623065	1.031764656	0	2.431225783
ANKRD34A	0	1.387233406	0	0	0	0.080533537	0.044735013	0	3.028131796	1.535998948	0	0
ANKRD34B	0	0.019601062	2.070179921	3.315162509	0.626645175	1.146441454	0.986057466	0	0	0	0	0
ANKRD34C	0.022878473	0.981191416	3.492727408	0	1.093924888	0	0	0	0	0.041772773	0	0
ANKRD35	1.549776706	0.022934932	3.886928899	0.104838541	0	7.918795844	0	0	5.819901832	0	0	1.468765068
ANKRD36	4.711260922	0.309404723	0	7.172668456	0.982541816	0.187638525	0.069486679	0.197142479	0.63317455	0.454449464	0.685906949	2.012404101
ANKRD36B	0.062191531	0.27058699	0.063296203	2.886072273	1.32591893	0.145864451	0	0	0	0.018925453	0.508966582	0.3867976
ANKRD36BP2	0	3.609211073	0	1.629448933	2.225816693	0	0	1.36731008	6.200585297	0	0	0.089172749
ANKRD36C	0	1.960024055	0.872899001	2.80600457	0	0	0	0.146020863	2.468337535	0.126543155	0	3.987187284
ANKRD36P1	0	0	0.212037127	0.215245429	0	0	0	0.369636131	0	0	0.007380938	0
ANKRD37	0	0	0	10.62878592	0	0	0	0	0	0	0	1.861337126
ANKRD39	16.9593541	25.45295854	0	47.40134839	43.40921264	0	0	12.59854347	0	7.300766703	0	0
ANKRD40	0.089296835	6.530811373	3.180903675	5.835324751	4.546944683	3.24628001	0	6.957838562	0	3.369556761	9.7612999	1.518032905
ANKRD42	0	0	1.48112805	0	1.543791219	0	0	0.013447882	0	0	0	0
ANKRD44	0	2.658944978	0.025511114	3.940678301	0	0	0	8.842623347	0.453444998	6.605655767	0	1.787609814
ANKRD44-IT1	0	3.246826924	0	0	0	0	0	0	0	0	0	0
ANKRD45	0	0	0	0	0	1.797939095	0	0	4.963936753	0	0	0
ANKRD46	0	0	0	0	0	0	0	1.462635821	0	1.764714636	0.864097248	0
ANKRD49	0	5.061035261	0	5.552315163	0.08090055	0	0	2.744885627	0	0	0	2.511862936
ANKRD50	2.002862304	0	0	0.681259857	0.420410678	0	0	0.381629119	0.837227846	0.450678742	0	2.57906686
ANKRD52	6.408213629	10.31847798	11.88411799	9.897758678	7.264226376	5.850553031	6.23828109	6.644995183	4.595196996	1.413479435	3.218034282	6.437528697
ANKRD53	0	0	0	0.152760837	5.175023811	0	0	0	0	1.963392707	0	16.25173354
ANKRD54	9.184417714	9.043954271	32.45387121	7.623178656	6.888740703	1.089161668	1.949479344	3.936488563	20.82674762	26.66148511	0	4.171838617
ANKRD6	0.021626496	0	2.872387855	7.926418553	0.671468926	0	0	3.05043801	3.631066717	0	2.199709823	4.519370659
ANKRD60	0	0	0	0	5.570441488	0	0	0	0	0	0	0
ANKRD61	0	2.113898045	0	11.64503486	6.552347606	0	0	0	0	1.751462194	0	0
ANKRD62	0	0	0	0	0.925082795	0	0	0	0.044325013	0	0	0
ANKRD62P1-PARP4P3	0	0	0	0	0	0	0	1.359066178	0	0	0	0
ANKRD63	0	0	0	0	0	0	0	6.789980234	0	0	0	0
ANKRD65	0	0.034712051	0.085259016	9.361723113	0	0	0	3.393689778	5.209286133	6.882919662	0	0
ANKRD66	0	0	0	0	8.37584499	0	0	1.97694031	0	0	0	0
ANKRD7	0	0	2.790066783	0	0	0	0	0	0	0	5.128001611	0
ANKRD9	46.86558802	111.1505587	107.7989742	23.94007495	39.4369752	121.6784007	52.25772563	51.21208461	161.9158384	106.2311142	77.54681588	75.96632507
