AccID	log2FC	Pvalue	FDR	ACF001	ACF002	ACF004	ACF005	ACF006	ACF007	ALI001	ALI002	ALI003	ALI004	ALI006	ALI007
RPL22	-0.0866906002689529	0.868000477181257	0.999945521717091	1297.0	2034.0	1549.0	907.0	1045.0	1138.0	1629.0	1509.0	1787.0	934.0	1146.0	887.0
MED8	-0.918314875958176	0.515035985084359	0.999945521717091	495.0	0.0	48.0	28.0	202.0	4.0	0.0	493.0	80.0	244.0	380.0	144.0
MED9	-1.43042303211829	0.168608176927047	0.999945521717091	211.0	131.0	48.0	28.0	105.0	0.0	427.0	29.0	57.0	196.0	231.0	166.0
AARSD1	-2.60453956515349	1	1	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0
MED4	-0.631087487811738	0.780039054463775	0.999945521717091	0.0	37.0	102.0	1.0	0.0	0.0	69.0	91.0	0.0	100.0	0.0	0.0
DKK1	-0.0183472399411943	1	1	0.0	113.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0
DKK2	5.6787770166158	1	1	69.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MED6	0.304299153899378	0.848414425969098	0.999945521717091	280.0	77.0	49.0	0.0	1.0	0.0	16.0	45.0	0.0	98.0	72.0	30.0
MED7	-0.171261973214975	0.939592208877762	0.999945521717091	115.0	43.0	0.0	69.0	0.0	0.0	181.0	0.0	0.0	7.0	0.0	111.0
DKK3	1.15118108331	0.519267296573499	0.999945521717091	0.0	0.0	208.0	49.0	177.0	305.0	7.0	0.0	71.0	0.0	110.0	85.0
DKK4	-0.662406520959828	1	1	0.0	42.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0
GPR162	0.193770342506749	0.902846784302677	0.999945521717091	1.0	110.0	0.0	51.0	203.0	0.0	0.0	69.0	20.0	70.0	90.0	36.0
ABCA10	1.71720878884869	0.533976357910363	0.999945521717091	115.0	95.0	0.0	0.0	72.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0
GPR161	0.797430059895911	0.729916046592637	0.999945521717091	0.0	16.0	123.0	20.0	1.0	0.0	0.0	38.0	0.0	96.0	0.0	0.0
SNORA74A	-6.42970488211028	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0
RPL24	0.0469652949120701	0.898753673856554	0.999945521717091	4485.0	5923.0	3861.0	2264.0	4734.0	4728.0	3298.0	8206.0	2887.0	3767.0	3309.0	3413.0
RPL27	0.00575695105949191	0.990726361172638	0.999945521717091	4448.0	7362.0	4142.0	1374.0	2198.0	6006.0	5100.0	4334.0	3608.0	2620.0	3262.0	2930.0
RPL26	-0.104955546765171	0.831262383424233	0.999945521717091	2730.0	6712.0	3218.0	1392.0	2160.0	5536.0	5611.0	5542.0	2655.0	2517.0	2667.0	2297.0
RPL29	0.0880304669890439	0.866738474396583	0.999945521717091	8570.0	7097.0	7031.0	2717.0	2120.0	8662.0	3980.0	8688.0	4317.0	6090.0	3668.0	6478.0
RPL28	0.0273071879403246	0.948040353280691	0.999945521717091	13956.0	21955.0	13620.0	4981.0	9659.0	20484.0	13495.0	15845.0	10441.0	13162.0	9420.0	12062.0
GPLD1	-2.47133720643142	0.266963884658802	0.999945521717091	1.0	0.0	0.0	0.0	52.0	9.0	161.0	34.0	75.0	0.0	0.0	0.0
MEG3	1.62351876243333	0.123997216641073	0.850914534559157	897.0	294.0	540.0	309.0	97.0	803.0	280.0	101.0	283.0	81.0	129.0	0.0
OSER1	-0.0446766271940395	0.978174285239324	0.999945521717091	28.0	590.0	141.0	0.0	0.0	1.0	0.0	344.0	69.0	142.0	51.0	25.0
TAGLN2P1	4.71079626588683	1	1	1.0	1.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
VPS26A	5.20815448263362	0.0172865291110537	0.305434508050549	53.0	35.0	0.0	0.0	32.0	136.0	0.0	0.0	0.0	6.0	0.0	0.0
TAGLN2P2	6.16329997311392	1	1	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VPS26B	-0.055368167404242	0.947404380351558	0.999945521717091	132.0	1316.0	360.0	93.0	909.0	152.0	96.0	1653.0	256.0	826.0	67.0	130.0
MEFV	-0.90191879105785	0.526553892921647	0.999945521717091	485.0	443.0	0.0	0.0	729.0	266.0	844.0	1811.0	1.0	286.0	217.0	260.0
MEG9	23.2183435107218	1.08941990040386e-14	4.34555233173109e-12	0.0	48.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC644924	-6.35943592060899	0.0344597828107165	0.375304361084518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	32.0	0.0	0.0
RP5-1033H22.2	-0.350058060776564	1	1	0.0	54.0	8.0	146.0	19.0	2.0	486.0	0.0	0.0	0.0	0.0	0.0
KATNBL1P2	-4.73323071620365	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0
KATNBL1P6	5.37676112235967	1	1	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC644919	-6.72146329179873	0.0253703849308602	0.341481457652161	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	22.0	0.0	0.0
RPL41	-0.136499555312552	0.790127420824327	0.999945521717091	2175.0	1864.0	1523.0	662.0	2312.0	672.0	2311.0	3583.0	902.0	1737.0	711.0	1043.0
SLC16A12	1.45846788973753	0.6149372603319	0.999945521717091	0.0	17.0	0.0	0.0	40.0	67.0	0.0	0.0	0.0	0.0	27.0	0.0
PRRC2C	-0.536570157255552	0.30469589977354	0.999945521717091	809.0	600.0	220.0	174.0	505.0	146.0	619.0	990.0	408.0	418.0	410.0	414.0
SLC16A11	4.02465883339878	1	1	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
SLC16A10	-4.51276477186498	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0
PRRC2B	-0.427337803000844	0.690121621243923	0.999945521717091	797.0	750.0	325.0	191.0	769.0	36.0	262.0	2031.0	0.0	802.0	449.0	534.0
SLC16A14	-2.31708913491845	1	1	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0
PRRC2A	-4.2715007436457	0.0381601526005609	0.386979932161806	0.0	66.0	0.0	0.0	1.0	0.0	351.0	269.0	0.0	124.0	0.0	89.0
SLC16A13	0.38781865028758	0.893498179166782	0.999945521717091	0.0	0.0	0.0	0.0	96.0	0.0	0.0	24.0	0.0	48.0	0.0	0.0
GPR180	0.479141357380323	0.852440445996333	0.999945521717091	0.0	1.0	0.0	0.0	120.0	158.0	95.0	0.0	57.0	0.0	0.0	0.0
GPR183	1.58742220957467	0.521773150218984	0.999945521717091	68.0	51.0	191.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0
GPR182	-1.61242778491408	0.577341650580861	0.999945521717091	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	77.0
PHBP11	22.7573035771607	3.63016386884201e-14	5.89249266547951e-12	0.0	0.0	0.0	86.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPEF2	0.672709226846434	0.698111120875249	0.999945521717091	154.0	58.0	0.0	7.0	11.0	99.0	0.0	54.0	0.0	16.0	90.0	0.0
ELL	0.143987456331497	0.889729568652172	0.999945521717091	236.0	253.0	116.0	257.0	485.0	232.0	0.0	760.0	294.0	345.0	34.0	259.0
ELN	0.368240390072554	0.727644674528678	0.999945521717091	88.0	114.0	121.0	163.0	197.0	308.0	0.0	136.0	44.0	103.0	84.0	454.0
MEI4	6.72163839870103	0.0253631147529707	0.341481457652161	0.0	0.0	0.0	0.0	79.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0
PCOLCE-AS1	22.0052789647657	1	1	0.0	222.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT8P16	1.80800651887538	0.408542500570566	0.999945521717091	61.0	94.0	27.0	13.0	0.0	2.0	0.0	80.0	0.0	0.0	0.0	0.0
GPR132	0.596697636421926	0.651082262641601	0.999945521717091	155.0	278.0	156.0	7.0	277.0	0.0	14.0	297.0	0.0	36.0	134.0	52.0
LOC100288069	5.81679443869974	1	1	1.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZAR1L	5.1427974027891	1	1	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT8P19	5.96893155996467	1	1	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT8P18	-1.5684774573327	1	1	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	147.0	0.0	1.0	0.0
GPR137	0.225426633415342	0.801499513044309	0.999945521717091	1156.0	668.0	26.0	82.0	57.0	718.0	797.0	415.0	96.0	212.0	100.0	369.0
EMB	-0.258433088000831	0.870057247930859	0.999945521717091	0.0	66.0	76.0	0.0	592.0	83.0	7.0	472.0	0.0	199.0	190.0	73.0
GPR139	-0.681527651581965	1	1	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0
KRT8P13	-5.73650580513351	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	1.0	0.0	0.0
KRT8P12	-3.31715455373658	1	1	0.0	68.0	0.0	0.0	0.0	0.0	370.0	0.0	0.0	0.0	0.0	0.0
GPR133	2.76715675870049	0.164947513537303	0.999945521717091	0.0	33.0	178.0	119.0	27.0	176.0	0.0	0.0	72.0	0.0	0.0	1.0
EMD	-0.573963182908633	0.661473476257468	0.999945521717091	85.0	199.0	144.0	6.0	130.0	1.0	0.0	433.0	1.0	173.0	56.0	185.0
KRT8P11	7.2656838415988	1	1	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT8P10	-3.67985251831551	0.0281213799312033	0.348797337451402	2.0	57.0	1.0	1.0	1.0	1.0	1.0	0.0	75.0	1.0	279.0	1.0
GPR135	-6.41247116492608	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	65.0	0.0
ZC3H10	1.85776326722037	0.395481515706287	0.999945521717091	0.0	29.0	0.0	11.0	163.0	203.0	0.0	0.0	0.0	22.0	0.0	73.0
EN2	5.94590126011313	1	1	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EN1	21.6797284284546	1	1	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC644936	22.5556841267747	1	1	0.0	1.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100288073	1.34322536831068	0.642869378346396	0.999945521717091	144.0	0.0	0.0	0.0	0.0	0.0	1.0	41.0	0.0	23.0	0.0	0.0
KRT8P28	21.7161557393976	1	1	0.0	1.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNORA70D	-5.91649980027952	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	1.0
GCFC2	-0.712992933329794	0.773582350975654	0.999945521717091	0.0	178.0	32.0	0.0	0.0	0.0	0.0	88.0	100.0	0.0	0.0	31.0
CHIAP2	7.22310371185544	0.000439587581805202	0.0217223102996297	129.0	110.0	31.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SNORA70F	4.28195370697312	1	1	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT8P26	3.28549653392701	1	1	0.0	0.0	0.0	0.0	0.0	213.0	0.0	34.0	0.0	0.0	0.0	0.0
CHIAP1	4.53056530505065	1	1	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT8P25	6.03682686426603	1	1	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNORA70G	-5.32401891606166	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0
KRT8P29	6.07388740551395	0.043469907314789	0.410644910332927	0.0	86.0	24.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC389332	5.41963076863635	0.0151693389288865	0.295214244192086	0.0	379.0	379.0	82.0	0.0	392.0	0.0	0.0	0.0	0.0	0.0	26.0
KRT8P20	22.1891035126761	1	1	177.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR126	-0.146468624865309	0.929272681901991	0.999945521717091	73.0	0.0	44.0	77.0	152.0	0.0	74.0	1.0	211.0	35.0	39.0	0.0
GPR128	-0.751625968352081	0.775781730188427	0.999945521717091	0.0	0.0	0.0	12.0	15.0	0.0	0.0	27.0	0.0	5.0	0.0	42.0
GPR123	4.09645029946363	1	1	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT8P24	3.92648847011083	1	1	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR125	-0.312113273666283	0.778328184360927	0.999945521717091	241.0	349.0	101.0	17.0	0.0	363.0	455.0	200.0	108.0	29.0	30.0	277.0
ENG	0.383346862068508	0.698682638105504	0.999945521717091	311.0	323.0	617.0	113.0	155.0	245.0	1.0	243.0	406.0	38.0	234.0	265.0
KRT8P21	5.77431177839094	1	1	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCYOX1	-0.0626263225286494	0.968233167157205	0.999945521717091	262.0	187.0	145.0	98.0	0.0	0.0	461.0	45.0	79.0	130.0	0.0	14.0
GPR124	1.08168653246198	0.260795102082284	0.999945521717091	1017.0	185.0	147.0	48.0	222.0	68.0	177.0	365.0	1.0	120.0	43.0	115.0
RPL10	-0.603870933366921	0.263049556684047	0.999945521717091	5077.0	9374.0	3807.0	2578.0	8545.0	2524.0	4122.0	23447.0	3370.0	10543.0	3968.0	5429.0
RPL12	0.233709997083442	0.715727747467621	0.999945521717091	4314.0	5664.0	3932.0	2097.0	891.0	5584.0	4427.0	1652.0	2727.0	1808.0	2923.0	3328.0
RPL11	0.192172215239426	0.759665527046923	0.999945521717091	6956.0	8630.0	5810.0	2870.0	1730.0	8432.0	9063.0	2995.0	4443.0	2487.0	3293.0	4450.0
KRT8P39	7.1512951084891	0.0136641430017114	0.279095104924968	0.0	0.0	0.0	36.0	83.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT8P38	5.30701767466299	1	1	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR153	0.552573544794604	0.552165655696522	0.999945521717091	98.0	351.0	416.0	223.0	54.0	71.0	201.0	241.0	336.0	77.0	26.0	18.0
LIMD1-AS1	-2.38592466107321	0.398660317784654	0.999945521717091	0.0	0.0	0.0	0.0	30.0	0.0	0.0	69.0	43.0	0.0	0.0	27.0
KRT8P31	-0.926056347737206	0.719261753176406	0.999945521717091	0.0	0.0	33.0	0.0	85.0	1.0	0.0	70.0	0.0	0.0	118.0	0.0
RPL14	0.35809512545883	0.421902095103537	0.999945521717091	4820.0	5888.0	2520.0	1789.0	1930.0	4915.0	2850.0	3660.0	2384.0	2665.0	1967.0	2086.0
KRT8P30	1.59452557896205	1	1	0.0	0.0	0.0	0.0	0.0	329.0	0.0	0.0	73.0	0.0	0.0	0.0
RPL13	-0.271487985380888	0.607155866693577	0.999945521717091	27419.0	35075.0	12865.0	9426.0	37089.0	10805.0	13949.0	64737.0	10230.0	34147.0	11672.0	26151.0
RPL15	-0.315222596834048	0.453415259940777	0.999945521717091	3446.0	4356.0	2362.0	1213.0	3378.0	2061.0	3219.0	8584.0	1664.0	3700.0	1825.0	2326.0
GPR156	-1.49463753258499	0.607471747293611	0.999945521717091	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	7.0
RPL18	-0.237487785447837	0.587178002080284	0.999945521717091	18350.0	21874.0	9128.0	4062.0	15215.0	8569.0	10802.0	35488.0	7221.0	16364.0	7334.0	11059.0
GPR155	-2.28037274481244	0.348056361733493	0.999945521717091	22.0	0.0	0.0	0.0	85.0	0.0	0.0	97.0	0.0	0.0	188.0	98.0
RPL17	-0.422440911356254	0.415176720659639	0.999945521717091	812.0	1108.0	282.0	533.0	1387.0	817.0	980.0	2777.0	527.0	1289.0	559.0	878.0
KRT8P34	-0.829225586145191	1	1	0.0	66.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0
SNORA71B	3.87926896449015	1	1	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT8P33	0.733457968258269	1	1	1.0	0.0	1.0	0.0	171.0	0.0	0.0	1.0	0.0	2.0	59.0	0.0
GPR158	-1.71940180964736	0.543933386684295	0.999945521717091	0.0	0.0	0.0	24.0	0.0	0.0	0.0	131.0	25.0	0.0	0.0	62.0
UBE3AP2	6.13108527322662	0.0415188521285394	0.401478406749262	0.0	58.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNORA71C	1.78121342501772	1	1	0.0	81.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
KRT8P32	-2.87625235033549	0.309831830746367	0.999945521717091	0.0	1.0	0.0	0.0	35.0	0.0	0.0	78.0	0.0	0.0	0.0	157.0
GPR157	-8.32967998661996	0.00440477435880786	0.125449903843418	0.0	1.0	0.0	0.0	0.0	0.0	0.0	294.0	0.0	50.0	0.0	0.0
RPL19	-0.0571174794381635	0.885126753555899	0.999945521717091	10899.0	18410.0	9298.0	3400.0	6890.0	8492.0	8655.0	16279.0	5726.0	12106.0	5459.0	7267.0
SNORA71D	4.61691666190503	0.12590167554887	1	0.0	42.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F10	5.57125065871674	1	1	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F12	-0.910891266731285	0.50068227508333	0.999945521717091	1.0	428.0	278.0	85.0	0.0	1.0	161.0	106.0	449.0	129.0	226.0	125.0
F11	7.58366346528477	0.00540514704594244	0.143813261826179	125.0	69.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMNAT3	-1.91424896325486	1	1	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0
LOC100288097	-1.02283782732439	1	1	0.0	56.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0
NMNAT2	-1.61327273737879	0.519680429054788	0.999945521717091	157.0	0.0	88.0	0.0	0.0	0.0	507.0	0.0	57.0	0.0	0.0	109.0
GPR141	6.83008518350388	1	1	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT8P49	22.1052396187929	1	1	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT8P48	-6.62587447351615	0.0275413066297614	0.346322928469644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	71.0
GPR143	4.15295509688832	0.11965236724338	0.833353781654139	313.0	0.0	205.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	9.0
KRT8P47	-22.4089858932874	8.74708500305294e-14	8.60476756597624e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	135.0
GPR142	4.6221105726326	1	1	0.0	0.0	1.0	64.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0
MSRB2	-0.36376866970594	0.649098857478026	0.999945521717091	481.0	416.0	782.0	90.0	165.0	630.0	509.0	51.0	736.0	429.0	527.0	421.0
KRT8P42	4.77883203365745	1	1	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR148	0.397034003769724	1	1	0.0	102.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0
MSRB3	1.32223374581298	0.611777074491465	0.999945521717091	0.0	118.0	0.0	0.0	29.0	0.0	0.0	2.0	0.0	27.0	0.0	8.0
KRT8P40	2.90852480234954	0.339744193365834	1	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKS4B	0.962944970206075	0.421986739691617	0.999945521717091	382.0	747.0	713.0	269.0	0.0	84.0	591.0	71.0	109.0	177.0	130.0	8.0
KRT8P46	-0.553490696201835	1	1	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0
GPR144	24.0146742816624	1.29906363161271e-15	1.89941413082515e-12	0.0	0.0	0.0	74.0	0.0	446.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT8P45	0.931576993005649	1	1	0.0	1.0	60.0	0.0	1.0	2.0	0.0	57.0	1.0	0.0	0.0	3.0
GPR146	-2.69144186675353	0.142596273248365	0.92981353523719	0.0	55.0	1.0	0.0	145.0	0.0	0.0	491.0	1.0	277.0	247.0	65.0
KRT8P43	-5.51968363038397	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	45.0
MSRB1	0.121135695968005	0.918995249808198	0.999945521717091	529.0	845.0	97.0	423.0	1538.0	1.0	256.0	1303.0	1.0	931.0	542.0	279.0
COL16A1	0.654030181922942	0.544417259173492	0.999945521717091	33.0	323.0	250.0	183.0	0.0	271.0	268.0	183.0	50.0	164.0	24.0	92.0
EPO	-3.01219410244975	0.32255063681519	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	1.0	0.0	0.0
LOC102724893	-20.109817490017	1	1	0.0	0.0	0.0	0.0	0.0	0.0	167.0	0.0	0.0	0.0	0.0	0.0
LOC102724895	5.38343115670575	1	1	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPX	0.506953268374961	0.860210565845208	0.999945521717091	0.0	0.0	65.0	0.0	58.0	0.0	0.0	0.0	0.0	23.0	0.0	60.0
LOC102724890	4.73906388868998	1	1	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC102724892	5.20515194696235	1	1	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC102724891	-6.42970488211028	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0
LOC102724898	-5.41785092553811	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0
LOC102724897	-5.19613634337529	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
MEN1	0.405237047312749	0.676901239311168	0.999945521717091	73.0	633.0	259.0	107.0	553.0	269.0	407.0	428.0	0.0	264.0	89.0	192.0
RNF43	-1.4707720952742	0.341196360771778	0.999945521717091	138.0	148.0	0.0	140.0	0.0	32.0	346.0	105.0	279.0	0.0	406.0	128.0
RNF44	-0.542914251759661	0.516197749096037	0.999945521717091	730.0	1255.0	35.0	339.0	792.0	297.0	165.0	2574.0	94.0	1421.0	442.0	587.0
F2R	1.53278637854943	0.370760328359343	0.999945521717091	0.0	33.0	141.0	0.0	245.0	202.0	0.0	22.0	63.0	81.0	14.0	0.0
RNF40	-1.0011250154293	0.0680946797449901	0.545927346554659	691.0	774.0	489.0	161.0	651.0	447.0	2010.0	1984.0	274.0	865.0	465.0	649.0
RNF41	-0.748512434543861	0.585796200099705	0.999945521717091	73.0	159.0	35.0	0.0	482.0	90.0	0.0	584.0	331.0	268.0	41.0	7.0
AURKBPS1	-1.43923405357785	0.620579892730191	0.999945521717091	29.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	30.0	0.0
MELK	0.197512818344827	0.918536487772558	0.999945521717091	239.0	124.0	26.0	0.0	146.0	0.0	172.0	93.0	97.0	0.0	0.0	0.0
GAPDHS	22.6314208178517	5.02456017760145e-14	6.35013685223395e-12	0.0	0.0	0.0	75.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERF	0.778995895961674	0.348254508257285	0.999945521717091	596.0	109.0	213.0	208.0	478.0	32.0	345.0	272.0	22.0	170.0	68.0	175.0
ERH	0.0666542102692796	0.948629454821545	0.999945521717091	345.0	314.0	57.0	120.0	0.0	182.0	130.0	354.0	91.0	339.0	76.0	25.0
ERG	-0.232044265292416	0.882004039218282	0.999945521717091	131.0	171.0	1.0	17.0	1343.0	0.0	0.0	738.0	49.0	854.0	103.0	105.0
OR7E86P	3.98021335450801	1	1	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABHD4	-0.180155617906963	0.904523158955868	0.999945521717091	0.0	62.0	72.0	96.0	291.0	0.0	197.0	222.0	83.0	0.0	93.0	69.0
ABHD3	1.60883222795558	0.23532234204845	0.999945521717091	24.0	116.0	175.0	0.0	33.0	195.0	1.0	0.0	36.0	16.0	32.0	48.0
GPR119	-0.625585523760965	1	1	0.0	0.0	0.0	0.0	40.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0
ABHD2	1.01252447957575	0.637474373499811	0.999945521717091	0.0	167.0	0.0	0.0	656.0	1.0	1.0	232.0	0.0	52.0	0.0	116.0
ABHD1	-1.06777084697458	1	1	0.0	131.0	0.0	0.0	1.0	0.0	0.0	239.0	10.0	0.0	0.0	0.0
ABHD8	0.485869535236956	0.675637601408089	0.999945521717091	509.0	730.0	0.0	69.0	339.0	253.0	156.0	499.0	130.0	79.0	1.0	333.0
ABHD6	0.0585449896823383	0.979610567180717	0.999945521717091	72.0	0.0	0.0	58.0	0.0	0.0	0.0	53.0	1.0	59.0	0.0	88.0
LOC100288042	5.06926869291788	1	1	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABHD5	-0.832875342380546	0.634720658054795	0.999945521717091	129.0	0.0	58.0	0.0	51.0	1.0	0.0	151.0	77.0	90.0	0.0	99.0
STRA8	-5.58101922557361	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	53.0	0.0	0.0
GPR110	2.55201958794275	0.187556013024086	0.999945521717091	162.0	147.0	56.0	6.0	0.0	0.0	0.0	43.0	0.0	0.0	17.0	1.0
OARD1	-1.82200271369087	0.323199946043491	0.999945521717091	0.0	68.0	0.0	0.0	68.0	0.0	0.0	123.0	107.0	32.0	26.0	41.0
LOC642355	3.50760739098161	0.229694495028319	0.999945521717091	0.0	39.0	21.0	0.0	0.0	25.0	0.0	10.0	0.0	0.0	0.0	0.0
ESD	0.126962341722746	0.875985419074763	0.999945521717091	92.0	629.0	56.0	165.0	123.0	197.0	534.0	69.0	86.0	100.0	128.0	66.0
GPR116	-1.67172796306553	0.450098013775351	0.999945521717091	0.0	69.0	53.0	0.0	1.0	0.0	0.0	182.0	0.0	132.0	0.0	82.0
GPR115	0.538444115304964	1	1	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0
GPR112	0.868439257216937	0.697061802338173	0.999945521717091	0.0	0.0	64.0	74.0	78.0	0.0	0.0	0.0	38.0	16.0	0.0	93.0
GPR111	8.00135190673622	0.00621456131693184	0.158134011059032	0.0	0.0	0.0	0.0	37.0	241.0	0.0	0.0	0.0	1.0	0.0	0.0
