AccID	log2FC	Pvalue	FDR	ACF001	ACF002	ACF004	ACF006	ALI001	ALI003	ALI006	ALI007
RAF1	1.92157963910261	0.173283884071935	0.999856696914365	115.0	690.0	409.0	567.0	0.0	67.0	65.0	176.0
CSPG4P5	6.15629741418947	0.00656414438797954	0.14993874706753	66.0	108.0	0.0	71.0	1.0	1.0	0.0	0.0
NBPF17P	-1.17577576674227	0.716565675233347	1	0.0	0.0	30.0	0.0	0.0	24.0	0.0	43.0
TRNAE40P	4.81476262411046	1	1	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0
RAI1	-20.8286589790193	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0
NBPF18P	6.12639060402069	1	1	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0
GYLTL1B	2.01731783093895	0.329286628396465	0.999856696914365	115.0	103.0	224.0	140.0	0.0	0.0	93.0	0.0
IL36RN	2.26162220511	0.437659996977217	0.999856696914365	0.0	46.0	173.0	0.0	0.0	0.0	0.0	44.0
RAI2	0.0259673953936527	0.991799235414235	0.999856696914365	0.0	72.0	72.0	103.0	0.0	0.0	145.0	0.0
DENND4B	0.310220920241192	0.740650496541232	0.999856696914365	411.0	1105.0	335.0	1043.0	704.0	216.0	370.0	202.0
DENND4A	7.40903374078672	0.00155391004880222	0.0799137234763192	0.0	158.0	36.0	149.0	0.0	0.0	0.0	1.0
DENND4C	1.18639429591638	0.442897917227313	0.999856696914365	36.0	234.0	215.0	16.0	83.0	38.0	0.0	45.0
TAT	-0.039670732257809	0.990223723587259	1	0.0	47.0	0.0	37.0	0.0	0.0	0.0	53.0
OR1G1	-6.74699091479426	1	1	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0
TAZ	-0.715830492201718	0.456124259645811	0.999856696914365	672.0	762.0	464.0	222.0	766.0	168.0	716.0	711.0
KHDC1P1	5.89493772362249	1	1	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0
SFTA1P	-0.615201187814533	0.849302543412132	1	17.0	0.0	26.0	0.0	0.0	50.0	0.0	0.0
TBP	-1.39632283063399	0.577353918941354	0.999856696914365	0.0	127.0	0.0	40.0	83.0	135.0	0.0	0.0
OR1F1	20.823097670119	1	1	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0
EIF3LP3	5.00019150673686	1	1	0.0	47.0	2.0	0.0	0.0	0.0	0.0	0.0
EIF3LP1	5.24372972633303	0.122017923247135	1	0.0	39.0	0.0	15.0	0.0	0.0	0.0	0.0
EIF3LP2	4.85097305933421	1	1	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
VN1R106P	5.07672734546759	1	1	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0
RALA	-0.302840381210888	0.842302541616649	0.999856696914365	172.0	181.0	32.0	36.0	52.0	50.0	0.0	240.0
GALT	-0.494087401621118	0.791758190169934	0.999856696914365	0.0	370.0	119.0	174.0	546.0	66.0	0.0	25.0
RALB	1.38168704284866	0.315484246095562	0.999856696914365	449.0	445.0	192.0	394.0	0.0	110.0	118.0	120.0
OR1E3	-22.31343618207	1	1	0.0	0.0	0.0	0.0	222.0	0.0	0.0	0.0
P4HA2-AS1	0.970779109098901	1	1	74.0	0.0	2.0	0.0	0.0	0.0	0.0	30.0
IGLV3-1	0.42101700907531	0.769876186709521	0.999856696914365	408.0	90.0	538.0	2.0	23.0	146.0	144.0	312.0
TROVE2	-4.02045193907946	0.0404815503703006	0.462827907291519	0.0	85.0	0.0	0.0	413.0	37.0	140.0	88.0
PIP5K1P2	21.3582879944113	1	1	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0
IGLV3-9	-1.24325516012742	1	1	0.0	59.0	0.0	0.0	75.0	0.0	0.0	0.0
LOC347422	3.59499163966823	1	1	167.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
MTA1	0.419073396583845	0.707036036541402	0.999856696914365	113.0	517.0	278.0	490.0	42.0	63.0	350.0	187.0
OXCT1	1.67432557160868	0.495216967401851	0.999856696914365	0.0	76.0	29.0	40.0	0.0	0.0	1.0	30.0
IGKV1-39	3.70201839681209	0.146651308160108	1	0.0	101.0	8.0	2.0	0.0	2.0	1.0	1.0
TDG	0.536487374475613	0.778670604241251	0.999856696914365	77.0	31.0	91.0	84.0	0.0	0.0	117.0	11.0
TGS1	-0.595987283290056	0.814897545865911	0.999856696914365	0.0	68.0	27.0	99.0	0.0	0.0	0.0	208.0
MVB12B	-0.118650800725395	0.969932663804563	0.999856696914365	0.0	92.0	0.0	27.0	0.0	0.0	0.0	73.0
IGLV3-4	-5.1090617220832	0.133101888348589	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
SLIT1	1.3121547001166	0.613344712861895	0.999856696914365	354.0	0.0	1.0	186.0	0.0	131.0	0.0	0.0
MVB12A	0.021245370087827	0.984567187018692	0.999856696914365	1137.0	494.0	304.0	324.0	643.0	568.0	40.0	286.0
DROSHA	-0.630109097763335	0.517079814901102	0.999856696914365	364.0	466.0	200.0	237.0	404.0	100.0	531.0	208.0
TDH	6.66242325621652	0.0491254368142296	1	0.0	122.0	0.0	28.0	0.0	0.0	0.0	0.0
SLIT3	-1.37093451723706	0.48186050545328	0.999856696914365	1.0	277.0	0.0	118.0	0.0	235.0	113.0	153.0
OXCT2	21.8568600718617	1	1	0.0	259.0	0.0	0.0	0.0	0.0	0.0	0.0
RALY	0.467690029728063	0.709801658829398	0.999856696914365	489.0	527.0	37.0	1153.0	23.0	431.0	95.0	425.0
IGKV1-33	3.49892091984854	0.292667440885918	1	0.0	19.0	31.0	0.0	0.0	0.0	3.0	0.0
SLIT2	-1.51788088511324	1	1	0.0	0.0	0.0	32.0	0.0	0.0	0.0	68.0
MTA2	-0.653358025966875	0.447943538418097	0.999856696914365	901.0	1221.0	289.0	979.0	1161.0	546.0	735.0	953.0
MTA3	-1.90442931583544	0.389450689097933	0.999856696914365	0.0	0.0	0.0	208.0	4.0	55.0	157.0	301.0
HSD3B7	0.576726445299186	0.789785303507985	0.999856696914365	0.0	787.0	477.0	0.0	68.0	250.0	0.0	237.0
OR1D2	4.65844297104919	1	1	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0
HSD3B2	0.809666061442877	0.66600645089615	0.999856696914365	292.0	376.0	333.0	8.0	0.0	161.0	0.0	244.0
RAB5CP2	-21.2272151799188	1	1	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0
HSD3B1	6.00026113708564	1	1	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0
RAB5CP1	-8.32771365222731	1	1	0.0	0.0	0.0	0.0	0.0	131.0	0.0	12.0
ACTBP11	2.13816894100653	0.513103787210558	1	2.0	29.0	0.0	35.0	10.0	0.0	0.0	0.0
ACTBP13	0.429687511700898	1	1	0.0	0.0	0.0	53.0	0.0	20.0	0.0	4.0
GALC	-0.104328121991981	0.967810135598814	0.999856696914365	0.0	270.0	0.0	0.0	19.0	41.0	0.0	79.0
RPL28P4	-6.58661304218083	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
GALE	0.0552311244414676	0.968795869781014	0.999856696914365	513.0	958.0	1006.0	108.0	1.0	779.0	440.0	424.0
TEC	-0.95491435832764	0.739460362404318	1	0.0	12.0	0.0	41.0	0.0	0.0	37.0	23.0
TNIP1	0.439271189492769	0.612621661568459	0.999856696914365	2562.0	4672.0	1356.0	2399.0	1473.0	1458.0	501.0	1713.0
TNIP2	0.582852443367415	0.580761278390752	0.999856696914365	299.0	693.0	182.0	1735.0	297.0	442.0	305.0	144.0
TNIP3	-1.19174919484261	0.713365188080814	1	0.0	0.0	0.0	30.0	0.0	34.0	0.0	8.0
GALM	-0.435061497602679	0.636058187417234	0.999856696914365	307.0	790.0	166.0	299.0	322.0	243.0	450.0	211.0
TEK	-0.601202889140328	0.841420321508189	0.999856696914365	0.0	0.0	0.0	123.0	0.0	17.0	0.0	117.0
SLIRP	0.744087901741449	0.459863595202399	0.999856696914365	277.0	302.0	446.0	144.0	154.0	169.0	54.0	141.0
RP11-10A14.5	5.0931952532636	0.133201686146223	1	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0
RPL28P3	-22.5711151012452	1	1	0.0	0.0	0.0	0.0	0.0	0.0	197.0	0.0
RPL28P2	5.17945118504589	1	1	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0
GALP	5.68349928631772	1	1	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0
IPO13	-0.549643606301496	0.711795713675777	0.999856696914365	0.0	306.0	437.0	295.0	672.0	74.0	210.0	235.0
IPO11	1.48308612914314	1	1	0.0	0.0	91.0	0.0	0.0	28.0	0.0	0.0
TES	-0.0821863747096217	0.948558761079818	0.999856696914365	275.0	146.0	10.0	379.0	296.0	117.0	12.0	165.0
CAPN15	2.82975514450366	0.406351765261338	1	0.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0
FAR2P2	5.16558367339169	1	1	0.0	56.0	0.0	1.0	0.0	0.0	0.0	0.0
FAR2P1	-0.758872724114138	1	1	0.0	0.0	23.0	0.0	0.0	0.0	0.0	42.0
MTBP	-1.39476818679556	1	1	54.0	0.0	0.0	16.0	0.0	0.0	108.0	0.0
FAR2P4	1.12803841928358	1	1	0.0	0.0	0.0	34.0	12.0	0.0	0.0	0.0
FAR2P3	-6.11499925374785	1	1	0.0	1.0	0.0	0.0	0.0	50.0	0.0	0.0
IGKV1-16	-1.48196065335639	0.52511975337758	0.999856696914365	1.0	195.0	0.0	0.0	82.0	9.0	0.0	192.0
TFG	-1.62640141402218	0.24719113069562	0.999856696914365	0.0	246.0	82.0	101.0	320.0	242.0	84.0	175.0
IGKV1-17	8.28501425951853	0.00482119416145086	0.129006576459403	234.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0
IGKV1-12	-1.57437876158384	0.510646399471919	0.999856696914365	0.0	112.0	0.0	0.0	2.0	60.0	3.0	90.0
IGKV1-13	-5.1540987966765	0.0442650916605546	0.498667164521265	0.0	0.0	4.0	0.0	36.0	0.0	8.0	103.0
HOMER3	1.67494323139983	0.125153382708733	0.999856696914365	676.0	437.0	310.0	1216.0	64.0	326.0	50.0	83.0
GAMT	0.399942569616466	0.790395822743406	0.999856696914365	54.0	517.0	0.0	550.0	235.0	127.0	62.0	76.0
MBNL1	5.95693553857376	1	1	0.0	24.0	1.0	407.0	0.0	0.0	0.0	5.0
MBNL2	5.21891830184714	1	1	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAAF3	19.7970088271039	1	1	0.0	231.0	0.0	0.0	0.0	0.0	0.0	0.0
TAAR8	5.34799151651317	0.114714365034896	1	0.0	45.0	0.0	14.0	0.0	0.0	0.0	0.0
TAAR9	-7.11582391120229	1	1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	80.0
DNAAF2	-1.37538354257452	0.402080662848867	0.999856696914365	79.0	112.0	0.0	30.0	161.0	1.0	97.0	83.0
DNAAF1	-1.74798732802485	0.589972331104977	1	0.0	0.0	0.0	27.0	0.0	39.0	14.0	0.0
TAAR3	-6.58913859597398	1	1	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0
QTRTD1	0.777066955300057	0.78738567089847	0.999856696914365	0.0	0.0	0.0	334.0	103.0	0.0	0.0	46.0
GANC	-0.259092775968965	1	1	66.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0
SF3B14	-1.08872834044406	0.461897168123575	0.999856696914365	0.0	197.0	160.0	138.0	412.0	122.0	28.0	217.0
IGKV1-27	7.08047390434411	0.0364920623665158	1	53.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC732538	-0.357431589801033	1	1	0.0	76.0	0.0	0.0	0.0	0.0	0.0	50.0
AL592528.1	-0.959256944568226	1	1	0.0	0.0	0.0	61.0	0.0	0.0	0.0	88.0
MTDH	0.555433607643271	0.613200440776325	0.999856696914365	369.0	300.0	23.0	689.0	157.0	120.0	129.0	193.0
GAR1	-1.2051030905805	0.575652072135463	0.999856696914365	0.0	68.0	168.0	0.0	0.0	70.0	202.0	150.0
FAM120AOS	-0.354131140262431	0.717434038381764	0.999856696914365	356.0	1048.0	198.0	435.0	752.0	97.0	403.0	358.0
BTF3	-0.515853318542884	0.556112409712705	0.999856696914365	1270.0	1597.0	900.0	1236.0	2283.0	978.0	945.0	625.0
HOMER1	3.93912445892392	0.246939663990376	1	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
HOMER2	6.34713122673755	0.039619289122388	1	0.0	130.0	0.0	59.0	1.0	0.0	0.0	0.0
OR4C14P	-20.7900062716904	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0
GAPT	-3.45759208697042	1	1	0.0	0.0	0.0	6.0	0.0	0.0	0.0	49.0
DENND1C	0.338229533927722	0.743328448398241	0.999856696914365	737.0	949.0	87.0	807.0	289.0	90.0	380.0	497.0
CDKN1C	1.2917532371564	0.516100262449865	0.999856696914365	505.0	952.0	4.0	2735.0	0.0	0.0	263.0	847.0
SETD4	-0.526428535958476	0.756791311796505	0.999856696914365	0.0	238.0	91.0	74.0	222.0	127.0	1.0	23.0
DENND1B	2.21006201628458	0.223270566287613	0.999856696914365	163.0	59.0	114.0	436.0	0.0	0.0	7.0	121.0
SETD5	-0.899247629261422	0.535245330348127	0.999856696914365	1.0	363.0	110.0	51.0	16.0	155.0	57.0	357.0
BTG3	-3.82043263389403	0.188102780549257	1	0.0	0.0	5.0	0.0	12.0	27.0	0.0	29.0
BTG2	1.14089800154694	0.265908814213301	0.999856696914365	308.0	1881.0	307.0	2227.0	244.0	202.0	267.0	610.0
SETD2	-1.21411005204961	0.463672525889444	0.999856696914365	1.0	80.0	62.0	106.0	0.0	142.0	95.0	133.0
CDKN1A	0.613940797431281	0.524677116347238	0.999856696914365	506.0	1155.0	662.0	1164.0	130.0	513.0	223.0	613.0
RARG	1.67854548527344	0.401295549757358	0.999856696914365	212.0	19.0	0.0	410.0	0.0	44.0	1.0	92.0
CDKN1B	0.474130070824454	0.676714508465631	0.999856696914365	544.0	543.0	83.0	494.0	580.0	32.0	93.0	113.0
BTG1	0.533059735089271	0.69749458480272	0.999856696914365	243.0	1073.0	112.0	1170.0	1.0	290.0	397.0	311.0
SETD3	0.708727441249842	0.560773587351197	0.999856696914365	558.0	646.0	31.0	1191.0	468.0	21.0	226.0	258.0
SETD8	-0.150077229654384	0.868820504688321	0.999856696914365	467.0	352.0	293.0	299.0	208.0	199.0	374.0	261.0
SETD9	-5.65855302015279	0.0956461743969889	1	0.0	0.0	0.0	0.0	4.0	0.0	0.0	24.0
DENND1A	1.84065754339952	0.169365154817552	0.999856696914365	292.0	377.0	121.0	644.0	1.0	30.0	29.0	210.0
SETD6	0.844290603075208	0.667133205166232	0.999856696914365	0.0	129.0	109.0	235.0	0.0	1.0	76.0	100.0
SETD7	0.416143907714073	0.845788021475537	0.999856696914365	0.0	364.0	64.0	132.0	0.0	0.0	146.0	76.0
ADAMTSL5	0.0615747173764318	1	1	0.0	0.0	286.0	45.0	343.0	0.0	0.0	1.0
ADAMTSL4	-8.39624461675882	0.0063755915855313	0.147738582904925	0.0	0.0	0.0	0.0	33.0	0.0	119.0	0.0
MTG1	0.0961926398865903	0.9146531843623	0.999856696914365	1515.0	1537.0	513.0	675.0	982.0	451.0	295.0	921.0
RARS	-1.63515644220326	0.108211603936261	0.989199040071521	171.0	272.0	51.0	92.0	669.0	225.0	116.0	150.0
ADAMTSL3	-1.46303517994678	0.501528083793387	0.999856696914365	0.0	71.0	0.0	93.0	234.0	26.0	0.0	34.0
MTG2	-1.90613354202397	0.225523886343153	0.999856696914365	130.0	245.0	4.0	172.0	761.0	0.0	323.0	192.0
ADAMTSL2	0.520797303117205	1	1	0.0	0.0	155.0	0.0	8.0	86.0	0.0	1.0
GAST	5.27702775530589	1	1	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
TK2	2.9089752594698	0.162069290398435	0.999856696914365	114.0	428.0	0.0	689.0	0.0	72.0	14.0	0.0
TK1	-0.73142134110113	0.512229552180827	0.999856696914365	468.0	215.0	425.0	35.0	614.0	148.0	284.0	444.0
DENND2D	0.62508336755602	0.547453639325171	0.999856696914365	490.0	753.0	433.0	570.0	70.0	538.0	114.0	179.0
DENND2C	0.301377171887048	0.919592651318762	1	0.0	26.0	0.0	54.0	2.0	0.0	32.0	0.0
DENND2A	-0.221333145205256	0.881861606953037	0.999856696914365	369.0	164.0	81.0	145.0	407.0	38.0	0.0	218.0
COPZ2	2.19146090778385	0.332957282191908	0.999856696914365	161.0	149.0	0.0	18.0	0.0	0.0	2.0	44.0
COPZ1	-1.78928581997103	1	1	0.0	0.0	0.0	46.0	0.0	0.0	0.0	118.0
MTF1	0.984418178786436	0.540116826773609	0.999856696914365	367.0	454.0	29.0	94.0	0.0	207.0	30.0	11.0
MTF2	0.165021695381285	1	1	177.0	39.0	0.0	0.0	145.0	0.0	0.0	0.0
RARA	2.58278020115644	0.357951020205138	0.999856696914365	348.0	0.0	0.0	77.0	0.0	0.0	0.0	54.0
GAS2	-21.7791365554272	1	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0
GAS1	0.214281600821911	0.948182689632178	1	0.0	18.0	0.0	0.0	7.0	0.0	1.0	0.0
RARB	-0.342415805188388	0.892248503299801	0.999856696914365	80.0	0.0	0.0	127.0	0.0	104.0	0.0	66.0
GARS	0.200164011808172	0.834393536954139	0.999856696914365	821.0	502.0	345.0	180.0	428.0	176.0	168.0	364.0
TKT	0.817595827070886	0.371013833753882	0.999856696914365	1992.0	4559.0	1177.0	4348.0	1223.0	377.0	1283.0	1437.0
CCND2P1	-6.93240466912411	1	1	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0
GAS6	-0.15966921940367	0.868152988440789	0.999856696914365	2285.0	1962.0	1817.0	412.0	1086.0	1666.0	891.0	1326.0
GAS5	-0.744756919020867	0.479731139808712	0.999856696914365	312.0	357.0	21.0	158.0	353.0	206.0	140.0	163.0
GART	-0.0754632368559315	0.972906010763855	0.999856696914365	10.0	116.0	0.0	130.0	0.0	82.0	0.0	69.0
GAS7	1.27823837087304	0.378967454262047	0.999856696914365	396.0	486.0	68.0	2241.0	2.0	36.0	399.0	379.0
OLFML3	0.936457350420772	1	1	0.0	141.0	0.0	0.0	0.0	30.0	0.0	0.0
NDNL2	0.697122048654743	0.734995198525558	0.999856696914365	69.0	0.0	41.0	84.0	1.0	0.0	15.0	78.0
MBNL3	0.225930002806004	0.851634218744833	0.999856696914365	214.0	244.0	102.0	2074.0	465.0	161.0	143.0	824.0
CDKN2D	1.27338883321726	0.29437303008574	0.999856696914365	390.0	2165.0	52.0	2766.0	127.0	168.0	608.0	333.0
CDKN2B	-0.265170865195022	0.875024728323052	0.999856696914365	0.0	156.0	234.0	141.0	343.0	1.0	58.0	122.0
CDKN2C	1.46514450390626	0.329333427957425	0.999856696914365	105.0	277.0	58.0	603.0	0.0	53.0	22.0	170.0
CDKN2A	2.45215617665126	0.0977833150674345	0.923998893881755	202.0	343.0	64.0	471.0	0.0	45.0	4.0	75.0
IL10RB	0.683934955563806	0.464124067704265	0.999856696914365	533.0	657.0	302.0	297.0	105.0	231.0	98.0	286.0
IL10RA	-0.512796457482935	0.720633312712601	0.999856696914365	226.0	508.0	0.0	443.0	516.0	206.0	81.0	229.0
OR8A2P	5.40819379396576	1	1	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0
GATC	1.5469594433302	0.54787377883674	0.999856696914365	0.0	64.0	0.0	244.0	0.0	0.0	48.0	11.0
SNCAIP	-7.91525370585866	0.00560020062715849	0.139090081644723	0.0	0.0	0.0	0.0	19.0	88.0	0.0	4.0
GATM	-0.471802112582233	1	1	100.0	0.0	0.0	0.0	0.0	1.0	0.0	105.0
OSTM1	2.79076784362255	0.173188772774389	0.999856696914365	0.0	216.0	149.0	37.0	1.0	1.0	0.0	41.0
GATS	-0.513513679862988	0.815402839923994	0.999856696914365	0.0	89.0	96.0	129.0	0.0	0.0	254.0	21.0
TNC	-0.186047242096767	0.914379695825989	0.999856696914365	202.0	0.0	174.0	31.0	79.0	96.0	169.0	1.0
TNF	5.67754910028371	1	1	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0
SETP1	6.74524692018724	1	1	0.0	1.0	81.0	0.0	0.0	0.0	0.0	0.0
SETP4	4.75791739090658	1	1	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0
SETP5	20.8416687057108	1	1	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0
TNN	0.293396628379016	0.920264514822986	0.999856696914365	0.0	109.0	0.0	116.0	121.0	0.0	0.0	0.0
SETP2	20.8507379548934	1	1	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0
LOC347281	5.52309064272326	1	1	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0
SETP8	4.89534251032126	1	1	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0
TNR	0.197821779489091	0.94717384730346	0.999856696914365	85.0	0.0	0.0	76.0	0.0	84.0	0.0	0.0
SETP7	-20.5783123787089	1	1	0.0	0.0	0.0	0.0	202.0	0.0	0.0	0.0
LARP4P	1.56852370157901	1	1	60.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
LARP4B	-0.917409388406021	1	1	192.0	186.0	133.0	832.0	595.0	515.0	58.0	602.0
TOX	4.45401048654977	1	1	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
INSIG2	-0.41183539117886	0.881698927097913	0.999856696914365	0.0	67.0	27.0	0.0	0.0	60.0	0.0	9.0
INSIG1	1.08047816635875	0.46502692159252	0.999856696914365	144.0	242.0	79.0	686.0	0.0	57.0	176.0	92.0
KNG1	-0.0277292316867827	1	1	0.0	0.0	151.0	22.0	175.0	0.0	0.0	16.0
MTM1	2.730704862042	0.302639980338148	0.999856696914365	71.0	1.0	0.0	186.0	0.0	0.0	0.0	29.0
TPO	3.48071747791837	1	1	0.0	0.0	0.0	106.0	0.0	0.0	0.0	7.0
OR1M4P	5.12900439860119	1	1	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0
ESPNL	0.637512571132492	0.75432772039357	0.999856696914365	0.0	249.0	13.0	81.0	2.0	0.0	13.0	111.0
ESPNP	3.24866905997243	0.142580031983191	0.999856696914365	0.0	317.0	7.0	239.0	0.0	27.0	2.0	0.0
TPR	-1.25584453141833	0.404306951214736	0.999856696914365	317.0	104.0	0.0	186.0	613.0	153.0	25.0	225.0
BTLA	-1.61879713607443	0.618629825313279	1	0.0	0.0	0.0	19.0	0.0	5.0	0.0	37.0
LINC00035	-0.0443510198816514	0.969969848161256	0.999856696914365	1074.0	1292.0	484.0	89.0	848.0	575.0	435.0	40.0
SYNJ2	-5.66727832519848	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
RAX2	0.10405498135646	0.972046901880327	0.999856696914365	0.0	91.0	0.0	95.0	0.0	0.0	0.0	109.0
COPRS	1.60201456195902	0.350962250421676	0.999856696914365	244.0	248.0	12.0	38.0	1.0	0.0	17.0	94.0
COPS4	7.10432811713612	0.0126137881873234	1	61.0	79.0	0.0	35.0	0.0	0.0	0.0	0.0
COPS3	0.910613607882437	0.537408181419799	0.999856696914365	138.0	111.0	293.0	417.0	299.0	53.0	0.0	67.0
COPS6	-0.447320444491113	0.756845403245847	0.999856696914365	288.0	510.0	293.0	404.0	0.0	636.0	256.0	365.0
COPS5	-0.15268541062742	0.888005162939035	0.999856696914365	132.0	181.0	142.0	574.0	509.0	73.0	114.0	133.0
MTL5	1.02073085000789	0.687484757712634	0.999856696914365	0.0	153.0	0.0	180.0	0.0	67.0	0.0	20.0
SYNJ1	1.21306081168136	0.491914784298395	0.999856696914365	243.0	118.0	48.0	2.0	0.0	61.0	2.0	50.0
COPS2	2.5321301096767	0.160725799413498	0.999856696914365	196.0	192.0	0.0	109.0	0.0	17.0	19.0	11.0
LINC00028	5.40529908007738	1	1	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0
LINC00029	-6.28528036403038	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0
COPS8	-2.20152879942025	0.304833955233569	0.999856696914365	35.0	0.0	0.0	51.0	0.0	37.0	114.0	103.0
POM121L10P	-2.2568443037696	0.470743383303441	0.999856696914365	0.0	0.0	22.0	0.0	0.0	0.0	59.0	37.0
TRA	-4.431543638623	1	1	0.0	0.0	0.0	6.0	0.0	0.0	1.0	95.0
BMPR2	-0.0475009257108076	0.98330149150444	0.999856696914365	0.0	87.0	0.0	131.0	0.0	54.0	5.0	72.0
TRG	1.08643287726684	0.642431617007399	0.999856696914365	50.0	58.0	0.0	142.0	0.0	64.0	0.0	1.0
TRH	-22.3843319954988	1	1	0.0	0.0	0.0	0.0	0.0	187.0	0.0	0.0
SYNE4	-8.72879818672982	0.00310965224341944	0.106388879427251	0.0	0.0	0.0	0.0	0.0	73.0	0.0	142.0
MTO1	-0.225462959573131	0.882048591574616	0.999856696914365	81.0	176.0	36.0	94.0	0.0	20.0	61.0	201.0
SYNE3	0.733712162778678	0.710206107905176	0.999856696914365	0.0	307.0	134.0	535.0	0.0	1.0	214.0	142.0
SYNE2	0.228979934025537	0.875393622641786	0.999856696914365	279.0	248.0	0.0	404.0	177.0	30.0	143.0	154.0
SYNE1	0.164610328755451	0.909054903976366	0.999856696914365	194.0	600.0	39.0	1281.0	1.0	357.0	449.0	259.0
WDFY3-AS2	4.24370523680178	0.211793104054516	1	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
TRO	-8.29678664836077	0.0071442346215802	0.156134821097852	0.0	0.0	0.0	0.0	58.0	0.0	0.0	118.0
THBD	0.818029506937762	1	1	0.0	0.0	64.0	0.0	0.0	0.0	1.0	38.0
SERAC1	-1.46246642086031	0.608321561037255	0.999856696914365	133.0	0.0	0.0	0.0	188.0	80.0	0.0	0.0
LOC100190922	5.57856564252697	1	1	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0
POM121L11P	-0.827933849652551	0.42710531269369	0.999856696914365	911.0	608.0	147.0	88.0	689.0	272.0	344.0	743.0
SECISBP2L	1.76214344423877	0.297476138674567	0.999856696914365	55.0	103.0	6.0	74.0	13.0	2.0	0.0	31.0
LANCL1	8.48745289005671	0.000564753724457233	0.049137125937996	229.0	52.0	86.0	0.0	0.0	0.0	0.0	0.0
AVPR2	-2.62423854313756	1	1	0.0	0.0	0.0	64.0	306.0	0.0	0.0	0.0
PGM5-AS1	5.40819379396576	1	1	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-319E16.1	1.39027715898164	0.64314950234212	0.999856696914365	0.0	0.0	79.0	79.0	0.0	0.0	0.0	55.0
SUCLG2P4	5.67957638476005	0.0937631955729827	1	0.0	20.0	0.0	43.0	0.0	0.0	0.0	0.0
AC010524.2	4.2951156442075	0.206239060482848	1	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
TSN	-0.49725480426023	0.738638899902885	0.999856696914365	71.0	183.0	0.0	289.0	163.0	55.0	29.0	249.0
RP11-466A17.1	-6.31840909711803	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0
TST	-0.389195367315893	0.662081396558349	0.999856696914365	4406.0	5868.0	4263.0	1566.0	2963.0	3926.0	3134.0	4087.0
ESPL1	-0.396213504785715	0.839520207641806	0.999856696914365	0.0	0.0	203.0	191.0	4.0	106.0	211.0	65.0
PPAP2B	-0.17454386933599	0.924315722389328	0.999856696914365	125.0	48.0	0.0	65.0	47.0	51.0	0.0	81.0
PPAP2A	0.161252619826371	0.913822214241014	0.999856696914365	660.0	305.0	295.0	0.0	471.0	80.0	113.0	180.0
